chunk_id,kind,entity_type,source_kb,source_file,product_layer,text_len,name
capability:CAP_07_escapemap_detail,capability,capability,kg_v2,crispro_kg_v2/kg_modules/capability_registry.json,biology_intelligence,4163,EscapeMap — Bevacizumab Biomarker Stratification (Ovarian)
gov_kgv2:formula_governance,governance,governance_guardrail,kg_v2,crispro_kg_v2/kg_modules/platform_identity_governance.json,portfolio,444,Governance: formula_governance
gov_kgv2:quarantined_items,governance,governance_guardrail,kg_v2,crispro_kg_v2/kg_modules/platform_identity_governance.json,portfolio,1030,Governance: quarantined_items
gov_kgv2:quarantined_items.DL_07,governance,governance_guardrail,kg_v2,crispro_kg_v2/kg_modules/platform_identity_governance.json,portfolio,330,quarantined_items / DL_07
gov_kgv2:quarantined_items.CT_03_DL_05_PC_06,governance,governance_guardrail,kg_v2,crispro_kg_v2/kg_modules/platform_identity_governance.json,portfolio,449,quarantined_items / CT_03_DL_05_PC_06
gov_kgv2:quarantined_items.PC_02,governance,governance_guardrail,kg_v2,crispro_kg_v2/kg_modules/platform_identity_governance.json,portfolio,339,quarantined_items / PC_02
gov_kgv2:active_conflicts,governance,governance_guardrail,kg_v2,crispro_kg_v2/kg_modules/platform_identity_governance.json,portfolio,365,Governance: active_conflicts
gov_kgv2:active_conflicts.SC_001,governance,governance_guardrail,kg_v2,crispro_kg_v2/kg_modules/platform_identity_governance.json,portfolio,350,active_conflicts / SC_001
gov_kgv2:permanently_closed,governance,governance_guardrail,kg_v2,crispro_kg_v2/kg_modules/platform_identity_governance.json,portfolio,382,Governance: permanently_closed
gov_kgv2:permanently_closed.GBM_ZEB1,governance,governance_guardrail,kg_v2,crispro_kg_v2/kg_modules/platform_identity_governance.json,portfolio,369,permanently_closed / GBM_ZEB1
gov_kgv2:mandatory_disclosures,governance,governance_guardrail,kg_v2,crispro_kg_v2/kg_modules/platform_identity_governance.json,portfolio,872,Governance: mandatory_disclosures
gov_kgv2:prohibited_claims,governance,governance_guardrail,kg_v2,crispro_kg_v2/kg_modules/platform_identity_governance.json,portfolio,409,Governance: prohibited_claims
platform_identity:core,platform_identity,platform_identity,kg_v2,crispro_kg_v2/kg_modules/platform_identity_governance.json,portfolio,4270,CrisPRO platform identity + governance
program:program_ceacam5:program_id,program,program,kg_v2,crispro_kg_v2/kg_modules/program_ceacam5.json,insilico_trials,38,program_ceacam5:program_id
program:program_ceacam5:program_name,program,program,kg_v2,crispro_kg_v2/kg_modules/program_ceacam5.json,insilico_trials,72,program_ceacam5:program_name
program:program_ceacam5:admissibility,program,program,kg_v2,crispro_kg_v2/kg_modules/program_ceacam5.json,insilico_trials,47,program_ceacam5:admissibility
program:program_ceacam5:glb_set_investment,program,program,kg_v2,crispro_kg_v2/kg_modules/program_ceacam5.json,insilico_trials,80,program_ceacam5:glb_set_investment
program:program_ceacam5:active_engagement,program,program,kg_v2,crispro_kg_v2/kg_modules/program_ceacam5.json,insilico_trials,97,program_ceacam5:active_engagement
program:program_ceacam5:what_ceacam5_is,program,program,kg_v2,crispro_kg_v2/kg_modules/program_ceacam5.json,insilico_trials,1178,program_ceacam5:what_ceacam5_is
program:program_ceacam5:two_gate_architecture,program,program,kg_v2,crispro_kg_v2/kg_modules/program_ceacam5.json,insilico_trials,2817,program_ceacam5:two_gate_architecture
program:program_ceacam5:trials,program,program,kg_v2,crispro_kg_v2/kg_modules/program_ceacam5.json,insilico_trials,6000,program_ceacam5:trials
program:program_ceacam5:sanofi_engagement_specifics,program,program,kg_v2,crispro_kg_v2/kg_modules/program_ceacam5.json,insilico_trials,602,program_ceacam5:sanofi_engagement_specifics
program:program_ceacam5:what_crispro_proved,program,program,kg_v2,crispro_kg_v2/kg_modules/program_ceacam5.json,insilico_trials,737,program_ceacam5:what_crispro_proved
program:program_ceacam5:what_crispro_can_offer,program,program,kg_v2,crispro_kg_v2/kg_modules/program_ceacam5.json,insilico_trials,425,program_ceacam5:what_crispro_can_offer
program:program_ceacam5:caveats,program,program,kg_v2,crispro_kg_v2/kg_modules/program_ceacam5.json,insilico_trials,369,program_ceacam5:caveats
program:program_historical_benchmarks:program_id,program,program,kg_v2,crispro_kg_v2/kg_modules/program_historical_benchmarks.json,insilico_trials,66,program_historical_benchmarks:program_id
program:program_historical_benchmarks:program_name,program,program,kg_v2,crispro_kg_v2/kg_modules/program_historical_benchmarks.json,insilico_trials,92,program_historical_benchmarks:program_name
program:program_historical_benchmarks:admissibility,program,program,kg_v2,crispro_kg_v2/kg_modules/program_historical_benchmarks.json,insilico_trials,61,program_historical_benchmarks:admissibility
program:program_historical_benchmarks:trial_count,program,program,kg_v2,crispro_kg_v2/kg_modules/program_historical_benchmarks.json,insilico_trials,45,program_historical_benchmarks:trial_count
program:program_historical_benchmarks:why_tribe2_is_canonical,program,program,kg_v2,crispro_kg_v2/kg_modules/program_historical_benchmarks.json,insilico_trials,407,program_historical_benchmarks:why_tribe2_is_canonical
program:program_historical_benchmarks:why_become_inflates_mos,program,program,kg_v2,crispro_kg_v2/kg_modules/program_historical_benchmarks.json,insilico_trials,339,program_historical_benchmarks:why_become_inflates_mos
program:program_historical_benchmarks:trials,program,program,kg_v2,crispro_kg_v2/kg_modules/program_historical_benchmarks.json,insilico_trials,2256,program_historical_benchmarks:trials
program:program_io_appendix:program_id,program,program,kg_v2,crispro_kg_v2/kg_modules/program_io_appendix.json,insilico_trials,46,program_io_appendix:program_id
program:program_io_appendix:program_name,program,program,kg_v2,crispro_kg_v2/kg_modules/program_io_appendix.json,insilico_trials,74,program_io_appendix:program_name
program:program_io_appendix:admissibility,program,program,kg_v2,crispro_kg_v2/kg_modules/program_io_appendix.json,insilico_trials,51,program_io_appendix:admissibility
program:program_io_appendix:trial_count,program,program,kg_v2,crispro_kg_v2/kg_modules/program_io_appendix.json,insilico_trials,36,program_io_appendix:trial_count
program:program_io_appendix:trials,program,program,kg_v2,crispro_kg_v2/kg_modules/program_io_appendix.json,insilico_trials,6000,program_io_appendix:trials
program:program_io_appendix:what_crispro_proved,program,program,kg_v2,crispro_kg_v2/kg_modules/program_io_appendix.json,insilico_trials,600,program_io_appendix:what_crispro_proved
program:program_io_core:program_id,program,program,kg_v2,crispro_kg_v2/kg_modules/program_io_core.json,insilico_trials,38,program_io_core:program_id
program:program_io_core:program_name,program,program,kg_v2,crispro_kg_v2/kg_modules/program_io_core.json,insilico_trials,74,program_io_core:program_name
program:program_io_core:admissibility,program,program,kg_v2,crispro_kg_v2/kg_modules/program_io_core.json,insilico_trials,47,program_io_core:admissibility
program:program_io_core:trial_count,program,program,kg_v2,crispro_kg_v2/kg_modules/program_io_core.json,insilico_trials,31,program_io_core:trial_count
program:program_io_core:active_engagement,program,program,kg_v2,crispro_kg_v2/kg_modules/program_io_core.json,insilico_trials,96,program_io_core:active_engagement
program:program_io_core:trials,program,program,kg_v2,crispro_kg_v2/kg_modules/program_io_core.json,insilico_trials,6000,program_io_core:trials
program:program_io_core:what_crispro_proved,program,program,kg_v2,crispro_kg_v2/kg_modules/program_io_core.json,insilico_trials,760,program_io_core:what_crispro_proved
program:program_break_crc_001:program_id,program,program,kg_v2,crispro_kg_v2/kg_modules/program_break_crc_001.json,insilico_trials,50,program_break_crc_001:program_id
program:program_break_crc_001:program_name,program,program,kg_v2,crispro_kg_v2/kg_modules/program_break_crc_001.json,insilico_trials,84,program_break_crc_001:program_name
program:program_break_crc_001:admissibility,program,program,kg_v2,crispro_kg_v2/kg_modules/program_break_crc_001.json,insilico_trials,53,program_break_crc_001:admissibility
program:program_break_crc_001:active_engagement,program,program,kg_v2,crispro_kg_v2/kg_modules/program_break_crc_001.json,insilico_trials,66,program_break_crc_001:active_engagement
program:program_break_crc_001:nct,program,program,kg_v2,crispro_kg_v2/kg_modules/program_break_crc_001.json,insilico_trials,41,program_break_crc_001:nct
program:program_break_crc_001:fit_score,program,program,kg_v2,crispro_kg_v2/kg_modules/program_break_crc_001.json,insilico_trials,40,program_break_crc_001:fit_score
program:program_break_crc_001:fit_label,program,program,kg_v2,crispro_kg_v2/kg_modules/program_break_crc_001.json,insilico_trials,49,program_break_crc_001:fit_label
program:program_break_crc_001:trial_data,program,program,kg_v2,crispro_kg_v2/kg_modules/program_break_crc_001.json,insilico_trials,1540,program_break_crc_001:trial_data
program:program_break_crc_001:what_crispro_proved,program,program,kg_v2,crispro_kg_v2/kg_modules/program_break_crc_001.json,insilico_trials,577,program_break_crc_001:what_crispro_proved
program:program_break_crc_001:what_crispro_can_offer,program,program,kg_v2,crispro_kg_v2/kg_modules/program_break_crc_001.json,insilico_trials,330,program_break_crc_001:what_crispro_can_offer
program:program_brief_sl:program_id,program,program,kg_v2,crispro_kg_v2/kg_modules/program_brief_sl.json,insilico_trials,40,program_brief_sl:program_id
program:program_brief_sl:program_name,program,program,kg_v2,crispro_kg_v2/kg_modules/program_brief_sl.json,insilico_trials,67,program_brief_sl:program_name
program:program_brief_sl:admissibility,program,program,kg_v2,crispro_kg_v2/kg_modules/program_brief_sl.json,insilico_trials,83,program_brief_sl:admissibility
program:program_brief_sl:programs,program,program,kg_v2,crispro_kg_v2/kg_modules/program_brief_sl.json,insilico_trials,5012,program_brief_sl:programs
program:program_brief_sl:ip_valuation,program,program,kg_v2,crispro_kg_v2/kg_modules/program_brief_sl.json,insilico_trials,1443,program_brief_sl:ip_valuation
program:program_brief_sl:patent,program,program,kg_v2,crispro_kg_v2/kg_modules/program_brief_sl.json,insilico_trials,2041,program_brief_sl:patent
program:program_atr_ddr:program_id,program,program,kg_v2,crispro_kg_v2/kg_modules/program_atr_ddr.json,insilico_trials,38,program_atr_ddr:program_id
program:program_atr_ddr:program_name,program,program,kg_v2,crispro_kg_v2/kg_modules/program_atr_ddr.json,insilico_trials,65,program_atr_ddr:program_name
program:program_atr_ddr:admissibility,program,program,kg_v2,crispro_kg_v2/kg_modules/program_atr_ddr.json,insilico_trials,47,program_atr_ddr:admissibility
program:program_atr_ddr:glb_set_investment,program,program,kg_v2,crispro_kg_v2/kg_modules/program_atr_ddr.json,insilico_trials,69,program_atr_ddr:glb_set_investment
program:program_atr_ddr:what_ddr_is,program,program,kg_v2,crispro_kg_v2/kg_modules/program_atr_ddr.json,insilico_trials,1306,program_atr_ddr:what_ddr_is
program:program_atr_ddr:rs_score_algorithm,program,program,kg_v2,crispro_kg_v2/kg_modules/program_atr_ddr.json,insilico_trials,734,program_atr_ddr:rs_score_algorithm
program:program_atr_ddr:trials,program,program,kg_v2,crispro_kg_v2/kg_modules/program_atr_ddr.json,insilico_trials,6000,program_atr_ddr:trials
program:program_atr_ddr:what_crispro_proved,program,program,kg_v2,crispro_kg_v2/kg_modules/program_atr_ddr.json,insilico_trials,541,program_atr_ddr:what_crispro_proved
program:program_atr_ddr:what_crispro_can_offer,program,program,kg_v2,crispro_kg_v2/kg_modules/program_atr_ddr.json,insilico_trials,362,program_atr_ddr:what_crispro_can_offer
program:program_atr_ddr:caveats,program,program,kg_v2,crispro_kg_v2/kg_modules/program_atr_ddr.json,insilico_trials,254,program_atr_ddr:caveats
program:quantitative_anchors:description,program,program,kg_v2,crispro_kg_v2/kg_modules/quantitative_anchors.json,insilico_trials,141,quantitative_anchors:description
program:quantitative_anchors:path_a_formula,program,program,kg_v2,crispro_kg_v2/kg_modules/quantitative_anchors.json,insilico_trials,325,quantitative_anchors:path_a_formula
program:quantitative_anchors:co26_sanofi,program,program,kg_v2,crispro_kg_v2/kg_modules/quantitative_anchors.json,insilico_trials,373,quantitative_anchors:co26_sanofi
program:quantitative_anchors:tribe2_benchmark,program,program,kg_v2,crispro_kg_v2/kg_modules/quantitative_anchors.json,insilico_trials,128,quantitative_anchors:tribe2_benchmark
program:quantitative_anchors:carmen_lc03,program,program,kg_v2,crispro_kg_v2/kg_modules/quantitative_anchors.json,insilico_trials,205,quantitative_anchors:carmen_lc03
program:quantitative_anchors:proceade_crc01,program,program,kg_v2,crispro_kg_v2/kg_modules/quantitative_anchors.json,insilico_trials,132,quantitative_anchors:proceade_crc01
program:quantitative_anchors:regonivo,program,program,kg_v2,crispro_kg_v2/kg_modules/quantitative_anchors.json,insilico_trials,239,quantitative_anchors:regonivo
program:quantitative_anchors:brief_programs,program,program,kg_v2,crispro_kg_v2/kg_modules/quantitative_anchors.json,insilico_trials,322,quantitative_anchors:brief_programs
program:quantitative_anchors:escapemap_ov,program,program,kg_v2,crispro_kg_v2/kg_modules/quantitative_anchors.json,insilico_trials,977,quantitative_anchors:escapemap_ov
program:quantitative_anchors:ceacam5_epidemiology,program,program,kg_v2,crispro_kg_v2/kg_modules/quantitative_anchors.json,insilico_trials,455,quantitative_anchors:ceacam5_epidemiology
program:quantitative_anchors:atr_ddr,program,program,kg_v2,crispro_kg_v2/kg_modules/quantitative_anchors.json,insilico_trials,384,quantitative_anchors:atr_ddr
program:quantitative_anchors:io_core,program,program,kg_v2,crispro_kg_v2/kg_modules/quantitative_anchors.json,insilico_trials,560,quantitative_anchors:io_core
program:quantitative_anchors:responder_analysis,program,program,kg_v2,crispro_kg_v2/kg_modules/quantitative_anchors.json,insilico_trials,2297,quantitative_anchors:responder_analysis
program:mechanistic_deep:cap_02_mechanism_fit_engine,program,program,kg_v2,crispro_kg_v2/kg_modules/mechanistic_deep.json,insilico_trials,5174,mechanistic_deep:cap_02_mechanism_fit_engine
program:mechanistic_deep:cap_04_target_lock,program,program,kg_v2,crispro_kg_v2/kg_modules/mechanistic_deep.json,insilico_trials,3176,mechanistic_deep:cap_04_target_lock
program:mechanistic_deep:three_conditions_io_benefit_mss_crc,program,program,kg_v2,crispro_kg_v2/kg_modules/mechanistic_deep.json,insilico_trials,4886,mechanistic_deep:three_conditions_io_benefit_mss_crc
program:mechanistic_deep:io_failure_archetypes,program,program,kg_v2,crispro_kg_v2/kg_modules/mechanistic_deep.json,insilico_trials,4773,mechanistic_deep:io_failure_archetypes
program:mechanistic_deep:stc1010_mechanism,program,program,kg_v2,crispro_kg_v2/kg_modules/mechanistic_deep.json,insilico_trials,5652,mechanistic_deep:stc1010_mechanism
program:mechanistic_deep:path_a_fit_derivation_break_crc001,program,program,kg_v2,crispro_kg_v2/kg_modules/mechanistic_deep.json,insilico_trials,2913,mechanistic_deep:path_a_fit_derivation_break_crc001
program:mechanistic_deep:gap_analysis_break_crc001,program,program,kg_v2,crispro_kg_v2/kg_modules/mechanistic_deep.json,insilico_trials,3896,mechanistic_deep:gap_analysis_break_crc001
program:mechanistic_deep:biomarker_biology_6domains,program,program,kg_v2,crispro_kg_v2/kg_modules/mechanistic_deep.json,insilico_trials,4030,mechanistic_deep:biomarker_biology_6domains
program:mechanistic_deep:escapemap_ov_methodology,program,program,kg_v2,crispro_kg_v2/kg_modules/mechanistic_deep.json,insilico_trials,4122,mechanistic_deep:escapemap_ov_methodology
program:matching_rules_v2,program,program,kg_v2,crispro_kg_v2/kg_modules/matching_rules_v2.json,insilico_trials,6000,matching_rules_v2
responder_analysis:responder_analysis_gbm:module_id,responder_analysis,responder_analysis,kg_v2,crispro_kg_v2/kg_modules/responder_analysis_gbm.json,insilico_trials,59,responder_analysis_gbm:module_id
responder_analysis:responder_analysis_gbm:module_name,responder_analysis,responder_analysis,kg_v2,crispro_kg_v2/kg_modules/responder_analysis_gbm.json,insilico_trials,89,responder_analysis_gbm:module_name
responder_analysis:responder_analysis_gbm:version,responder_analysis,responder_analysis,kg_v2,crispro_kg_v2/kg_modules/responder_analysis_gbm.json,insilico_trials,40,responder_analysis_gbm:version
responder_analysis:responder_analysis_gbm:created,responder_analysis,responder_analysis,kg_v2,crispro_kg_v2/kg_modules/responder_analysis_gbm.json,insilico_trials,45,responder_analysis_gbm:created
responder_analysis:responder_analysis_gbm:admissibility,responder_analysis,responder_analysis,kg_v2,crispro_kg_v2/kg_modules/responder_analysis_gbm.json,insilico_trials,54,responder_analysis_gbm:admissibility
responder_analysis:responder_analysis_gbm:data_grade,responder_analysis,responder_analysis,kg_v2,crispro_kg_v2/kg_modules/responder_analysis_gbm.json,insilico_trials,41,responder_analysis_gbm:data_grade
responder_analysis:responder_analysis_gbm:description,responder_analysis,responder_analysis,kg_v2,crispro_kg_v2/kg_modules/responder_analysis_gbm.json,insilico_trials,297,responder_analysis_gbm:description
responder_analysis:responder_analysis_gbm:responder_definition,responder_analysis,responder_analysis,kg_v2,crispro_kg_v2/kg_modules/responder_analysis_gbm.json,insilico_trials,242,responder_analysis_gbm:responder_definition
responder_analysis:responder_analysis_gbm:cohorts,responder_analysis,responder_analysis,kg_v2,crispro_kg_v2/kg_modules/responder_analysis_gbm.json,insilico_trials,2163,responder_analysis_gbm:cohorts
responder_analysis:responder_analysis_gbm:cross_cohort_summary,responder_analysis,responder_analysis,kg_v2,crispro_kg_v2/kg_modules/responder_analysis_gbm.json,insilico_trials,251,responder_analysis_gbm:cross_cohort_summary
responder_analysis:responder_analysis_gbm:stemness_veto_context,responder_analysis,responder_analysis,kg_v2,crispro_kg_v2/kg_modules/responder_analysis_gbm.json,insilico_trials,582,responder_analysis_gbm:stemness_veto_context
